timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1592058165296,956,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,13106,159,20,20,http://localhost:8081/issues.json,956,0,1
1592058165332,975,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,13106,159,20,20,http://localhost:8081/issues.json,975,0,0
1592058165390,946,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,511,246,20,20,http://localhost:8081/issues/468.json,0,0,0
1592058165478,886,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,511,246,20,20,http://localhost:8081/issues/469.json,0,0,0
1592058165551,848,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1197,428,20,20,http://localhost:8081/issues.json,848,0,0
1592058165586,851,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1185,163,20,20,http://localhost:8081/issues/474.json,851,0,0
1592058165623,855,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,928,354,20,20,http://localhost:8081/issues/471.json,0,0,0
1592058165648,883,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,928,354,20,20,http://localhost:8081/issues/472.json,0,0,0
1592058165675,926,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,13134,159,20,20,http://localhost:8081/issues.json,926,0,0
1592058165703,953,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,13134,159,20,20,http://localhost:8081/issues.json,953,0,0
1592058165748,943,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1185,163,20,20,http://localhost:8081/issues/475.json,943,0,0
1592058165827,897,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1197,428,20,20,http://localhost:8081/issues.json,897,0,0
1592058165852,913,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1185,163,20,20,http://localhost:8081/issues/476.json,913,0,0
1592058165899,890,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1185,163,20,20,http://localhost:8081/issues/477.json,890,0,0
1592058165943,870,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1185,163,20,20,http://localhost:8081/issues/478.json,870,0,0
1592058166000,838,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1185,163,20,20,http://localhost:8081/issues/479.json,838,0,0
1592058166048,814,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1185,163,20,20,http://localhost:8081/issues/480.json,814,0,0
1592058166096,791,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1185,163,20,20,http://localhost:8081/issues/481.json,791,0,0
1592058166136,784,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,928,354,20,20,http://localhost:8081/issues/473.json,0,0,0
1592058166172,804,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,511,246,20,20,http://localhost:8081/issues/470.json,0,0,0
1592058166254,759,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1197,428,20,20,http://localhost:8081/issues.json,759,0,0
1592058166309,752,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1197,428,20,20,http://localhost:8081/issues.json,752,0,0
1592058166336,794,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13094,159,20,20,http://localhost:8081/issues.json,794,0,1
1592058166365,829,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13094,159,20,20,http://localhost:8081/issues.json,829,0,0
1592058166399,820,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1185,163,20,20,http://localhost:8081/issues/482.json,820,0,0
1592058166437,816,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,928,354,20,20,http://localhost:8081/issues/474.json,0,0,0
1592058166479,837,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,511,246,20,20,http://localhost:8081/issues/471.json,0,0,0
1592058166531,819,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,511,246,20,20,http://localhost:8081/issues/472.json,0,0,0
1592058166601,807,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1197,428,20,20,http://localhost:8081/issues.json,807,0,0
1592058166657,849,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1197,428,20,20,http://localhost:8081/issues.json,848,0,0
1592058166691,871,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,928,354,20,20,http://localhost:8081/issues/475.json,0,0,0
1592058166766,858,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,928,354,20,20,http://localhost:8081/issues/476.json,0,0,0
1592058166789,890,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,928,354,20,20,http://localhost:8081/issues/477.json,0,0,0
1592058166838,895,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,928,354,20,20,http://localhost:8081/issues/479.json,0,0,0
1592058166887,919,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,928,354,20,20,http://localhost:8081/issues/481.json,0,0,0
1592058166920,934,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,511,246,20,20,http://localhost:8081/issues/473.json,0,0,0
1592058167013,869,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1185,163,20,20,http://localhost:8081/issues/484.json,869,0,0
1592058167062,851,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1185,163,20,20,http://localhost:8081/issues/485.json,851,0,0
1592058167131,820,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1197,428,20,20,http://localhost:8081/issues.json,820,0,0
1592058167219,784,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,928,354,20,20,http://localhost:8081/issues/482.json,0,0,0
1592058167253,800,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,511,246,20,20,http://localhost:8081/issues/474.json,0,0,0
1592058167330,800,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,13142,159,20,20,http://localhost:8081/issues.json,800,0,0
1592058167351,840,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,13142,159,20,20,http://localhost:8081/issues.json,840,0,0
1592058167409,811,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1185,163,20,20,http://localhost:8081/issues/486.json,811,0,0
1592058167506,747,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1185,163,20,20,http://localhost:8081/issues/487.json,747,0,0
1592058167562,722,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,511,246,20,20,http://localhost:8081/issues/475.json,0,0,0
1592058167624,694,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,511,246,20,20,http://localhost:8081/issues/476.json,0,0,0
1592058167680,675,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,511,246,20,20,http://localhost:8081/issues/477.json,0,0,0
1592058167733,654,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,511,246,20,20,http://localhost:8081/issues/479.json,0,0,0
1592058167806,619,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,511,246,20,20,http://localhost:8081/issues/481.json,0,0,0
1592058166725,1714,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1185,163,20,20,http://localhost:8081/issues/483.json,1714,0,0
1592058166813,1688,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,928,354,20,20,http://localhost:8081/issues/478.json,0,0,0
1592058167855,662,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13210,159,20,20,http://localhost:8081/issues.json,662,0,0
1592058167882,657,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,928,354,20,20,http://localhost:8081/issues/484.json,0,0,0
1592058167951,599,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1185,163,20,20,http://localhost:8081/issues/488.json,599,0,0
1592058167913,681,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,928,354,20,20,http://localhost:8081/issues/485.json,0,0,0
1592058168003,621,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,511,246,20,20,http://localhost:8081/issues/482.json,0,0,0
1592058168053,578,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13234,159,20,20,http://localhost:8081/issues.json,578,0,0
1592058166862,1787,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,928,354,20,20,http://localhost:8081/issues/480.json,0,0,0
1592058168220,450,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,928,354,20,20,http://localhost:8081/issues/486.json,0,0,0
1592058168192,513,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1197,428,20,20,http://localhost:8081/issues.json,513,0,0
1592058168131,600,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1197,428,20,20,http://localhost:8081/issues.json,600,0,0
1592058168254,509,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,928,354,20,20,http://localhost:8081/issues/487.json,0,0,0
1592058168285,496,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13258,159,20,20,http://localhost:8081/issues.json,496,0,1
1592058168426,427,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13245,159,20,20,http://localhost:8081/issues.json,427,0,0
1592058166977,1886,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13245,159,20,20,http://localhost:8081/issues.json,1886,0,0
1592058167195,1677,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1197,428,20,20,http://localhost:8081/issues.json,1677,0,0
1592058168331,547,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,13245,159,20,20,http://localhost:8081/issues.json,547,0,1
1592058168439,464,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,928,354,20,20,http://localhost:8081/issues/483.json,0,0,0
1592058168539,380,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,511,246,20,20,http://localhost:8081/issues/484.json,0,0,0
1592058168501,430,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,511,246,20,20,http://localhost:8081/issues/478.json,0,0,0
1592058168355,596,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,13220,159,20,20,http://localhost:8081/issues.json,595,0,1
1592058168594,364,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,511,246,20,20,http://localhost:8081/issues/485.json,0,0,0
1592058168551,435,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,928,354,20,20,http://localhost:8081/issues/488.json,0,0,0
1592058168517,472,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1197,428,20,20,http://localhost:8081/issues.json,472,0,0
1592058168631,366,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1197,428,20,20,http://localhost:8081/issues.json,366,0,0
1592058168649,351,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,511,246,20,20,http://localhost:8081/issues/480.json,0,0,0
1592058168624,384,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13271,159,20,20,http://localhost:8081/issues.json,384,0,1
1592058168388,642,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,13258,159,20,20,http://localhost:8081/issues.json,642,0,0
1592058168763,272,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,511,246,20,20,http://localhost:8081/issues/487.json,0,0,0
1592058168670,396,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,511,246,20,20,http://localhost:8081/issues/486.json,0,0,0
1592058168732,343,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1185,163,20,20,http://localhost:8081/issues/490.json,343,0,0
1592058168864,221,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1197,428,20,20,http://localhost:8081/issues.json,221,0,0
1592058168854,234,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1197,428,20,20,http://localhost:8081/issues.json,234,0,0
1592058168781,315,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1197,428,20,20,http://localhost:8081/issues.json,315,0,0
1592058168872,246,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1185,163,20,20,http://localhost:8081/issues/491.json,245,0,0
1592058168705,420,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1185,163,20,20,http://localhost:8081/issues/489.json,420,0,0
1592058168878,248,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1197,428,20,20,http://localhost:8081/issues.json,248,0,0
1592058168903,243,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,511,246,20,20,http://localhost:8081/issues/483.json,0,0,0
1592058168951,206,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1197,428,20,20,http://localhost:8081/issues.json,206,0,0
1592058168989,196,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1185,163,20,20,http://localhost:8081/issues/492.json,196,0,0
1592058168986,205,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,511,246,20,20,http://localhost:8081/issues/488.json,0,0,0
1592058168998,210,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1185,163,20,20,http://localhost:8081/issues/493.json,210,0,0
1592058168920,289,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,13160,159,20,20,http://localhost:8081/issues.json,289,0,0
1592058168931,312,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,13160,159,20,20,http://localhost:8081/issues.json,312,0,1
1592058169008,240,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1197,428,20,20,http://localhost:8081/issues.json,240,0,0
1592058169031,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1197,428,20,20,http://localhost:8081/issues.json,219,0,0
1592058168959,301,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,13173,159,20,20,http://localhost:8081/issues.json,301,0,0
1592058169001,265,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13173,159,20,20,http://localhost:8081/issues.json,265,0,0
1592058169035,260,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,13148,159,20,20,http://localhost:8081/issues.json,260,0,1
1592058169085,217,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1185,163,20,20,http://localhost:8081/issues/496.json,217,0,0
1592058169096,210,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1185,163,20,20,http://localhost:8081/issues/494.json,210,0,0
1592058169075,257,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,928,354,20,20,http://localhost:8081/issues/490.json,0,0,0
1592058169088,230,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1185,163,20,20,http://localhost:8081/issues/495.json,230,0,0
1592058169067,269,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,13123,159,20,20,http://localhost:8081/issues.json,269,0,0
1592058169126,216,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,928,354,20,20,http://localhost:8081/issues/489.json,0,0,0
1592058169118,233,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,928,354,20,20,http://localhost:8081/issues/491.json,0,0,0
1592058169126,231,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1185,163,20,20,http://localhost:8081/issues/497.json,231,0,0
1592058169157,234,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1185,163,20,20,http://localhost:8081/issues/498.json,234,0,0
1592058169210,198,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1197,428,20,20,http://localhost:8081/issues.json,198,0,0
1592058169185,226,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,928,354,20,20,http://localhost:8081/issues/492.json,0,0,0
1592058169146,280,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13159,159,20,20,http://localhost:8081/issues.json,280,0,1
1592058169208,239,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,928,354,20,20,http://localhost:8081/issues/493.json,0,0,0
1592058169243,211,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1197,428,20,20,http://localhost:8081/issues.json,211,0,0
1592058169192,279,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13159,159,20,20,http://localhost:8081/issues.json,279,0,0
1592058169248,230,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1185,163,20,20,http://localhost:8081/issues/499.json,230,0,0
1592058169261,222,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1197,428,20,20,http://localhost:8081/issues.json,222,0,0
1592058169250,242,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1185,163,20,20,http://localhost:8081/issues/500.json,242,0,0
1592058169302,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,928,354,20,20,http://localhost:8081/issues/496.json,0,0,0
1592058169295,228,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1197,428,20,20,http://localhost:8081/issues.json,228,0,0
1592058169306,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,928,354,20,20,http://localhost:8081/issues/494.json,0,0,0
1592058169266,269,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1197,428,20,20,http://localhost:8081/issues.json,268,0,0
1592058169333,215,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,928,354,20,20,http://localhost:8081/issues/495.json,0,0,0
1592058169333,233,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,511,246,20,20,http://localhost:8081/issues/490.json,0,0,0
1592058169342,240,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,511,246,20,20,http://localhost:8081/issues/489.json,0,0,0
1592058169408,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1185,163,20,20,http://localhost:8081/issues/501.json,189,0,0
1592058169351,252,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,511,246,20,20,http://localhost:8081/issues/491.json,0,0,0
1592058169358,259,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,928,354,20,20,http://localhost:8081/issues/497.json,0,0,0
1592058169411,210,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,511,246,20,20,http://localhost:8081/issues/492.json,0,0,0
1592058169336,300,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1197,428,20,20,http://localhost:8081/issues.json,300,0,0
1592058169426,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1197,428,20,20,http://localhost:8081/issues.json,219,0,0
1592058169447,209,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,511,246,20,20,http://localhost:8081/issues/493.json,0,0,0
1592058169391,284,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,928,354,20,20,http://localhost:8081/issues/498.json,0,0,0
1592058169472,204,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1197,428,20,20,http://localhost:8081/issues.json,204,0,0
1592058169483,224,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1185,163,20,20,http://localhost:8081/issues/503.json,224,0,0
1592058169492,220,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,928,354,20,20,http://localhost:8081/issues/500.json,0,0,0
1592058169454,264,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1185,163,20,20,http://localhost:8081/issues/502.json,264,0,0
1592058169478,254,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,928,354,20,20,http://localhost:8081/issues/499.json,0,0,0
1592058169520,218,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,511,246,20,20,http://localhost:8081/issues/496.json,0,0,0
1592058169524,225,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1185,163,20,20,http://localhost:8081/issues/504.json,225,0,0
1592058169524,235,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,511,246,20,20,http://localhost:8081/issues/494.json,0,0,0
1592058169548,229,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,511,246,20,20,http://localhost:8081/issues/495.json,0,0,0
1592058169535,249,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1185,163,20,20,http://localhost:8081/issues/505.json,249,0,0
1592058169598,205,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,928,354,20,20,http://localhost:8081/issues/501.json,0,0,0
1592058169617,196,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,511,246,20,20,http://localhost:8081/issues/497.json,0,0,0
1592058169582,240,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,13171,159,20,20,http://localhost:8081/issues.json,240,0,1
1592058169603,244,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13183,159,20,20,http://localhost:8081/issues.json,244,0,1
1592058169645,207,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1185,163,20,20,http://localhost:8081/issues/507.json,207,0,0
1592058169636,226,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1185,163,20,20,http://localhost:8081/issues/506.json,226,0,0
1592058169622,255,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13196,159,20,20,http://localhost:8081/issues.json,255,0,0
1592058169675,207,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,511,246,20,20,http://localhost:8081/issues/498.json,0,0,0
1592058169656,249,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13196,159,20,20,http://localhost:8081/issues.json,249,0,1
1592058169708,200,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,928,354,20,20,http://localhost:8081/issues/503.json,0,0,0
1592058169567,342,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,13196,159,20,20,http://localhost:8081/issues.json,341,0,0
1592058169676,236,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1185,163,20,20,http://localhost:8081/issues/508.json,236,0,0
1592058169713,201,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,511,246,20,20,http://localhost:8081/issues/500.json,0,0,0
1592058169719,230,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,928,354,20,20,http://localhost:8081/issues/502.json,0,0,0
1592058169733,224,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,511,246,20,20,http://localhost:8081/issues/499.json,0,0,0
1592058169750,212,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,928,354,20,20,http://localhost:8081/issues/504.json,0,0,0
1592058169777,224,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13246,159,20,20,http://localhost:8081/issues.json,224,0,0
1592058169803,205,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,511,246,20,20,http://localhost:8081/issues/501.json,0,0,0
